object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
438333327,W00KG03746-I00KG03751,"urn-3:FHCL:35188155, urn-3:HUL.DRS.OBJECT:35188154",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:29:15.156Z,,2018-03-30T22:40:15.133Z,562,,R,"o rgyan slob dpon pad+ma 'byung gnas kyi 'khrungs rabs chen mo zhes bya ba sangs rgyas bstan pa'i byung khungs mun sel sgron me las rnam thar don gsal me long, ཨོ་རྒྱན་སློབ་དཔོན་པདྨ་འབྱུང་གནས་ཀྱི་འཁྲུངས་རབས་ཆེན་མོ་ཞེས་བྱ་བ་སངས་རྒྱས་བསྟན་པའི་བྱུང་ཁུངས་མུན་སེལ་སྒྲོན་མེ་ལས་རྣམ་ཐར་དོན་གསལ་མེ་ལོང, pad+ma thang yig, the life of the mahaguru padmasambhava from the revelations of padma gling pa, U rgyan Slob dpon Padma ʼbyuṅ gnas kyi ʼkhruṅs rabs chen mo źes bya ba Saṅs rgyas bstan paʼi byuṅ khuṅs mun sel sgron me las rnam thar don gsal me loṅ :the life of the Mahāguru Padmasambhava /from the revelations of Padma-gliṅ-pa",Tibetan Buddhist Resource Center,18247406
438333891,W00KG03746-I00KG03752,"urn-3:FHCL:35188683, urn-3:HUL.DRS.OBJECT:35188681",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:29:47.844Z,,2018-03-30T22:41:48.920Z,600,,R,"o rgyan slob dpon pad+ma 'byung gnas kyi 'khrungs rabs chen mo zhes bya ba sangs rgyas bstan pa'i byung khungs mun sel sgron me las rnam thar don gsal me long, ཨོ་རྒྱན་སློབ་དཔོན་པདྨ་འབྱུང་གནས་ཀྱི་འཁྲུངས་རབས་ཆེན་མོ་ཞེས་བྱ་བ་སངས་རྒྱས་བསྟན་པའི་བྱུང་ཁུངས་མུན་སེལ་སྒྲོན་མེ་ལས་རྣམ་ཐར་དོན་གསལ་མེ་ལོང, pad+ma thang yig, the life of the mahaguru padmasambhava from the revelations of padma gling pa, U rgyan Slob dpon Padma ʼbyuṅ gnas kyi ʼkhruṅs rabs chen mo źes bya ba Saṅs rgyas bstan paʼi byuṅ khuṅs mun sel sgron me las rnam thar don gsal me loṅ :the life of the Mahāguru Padmasambhava /from the revelations of Padma-gliṅ-pa",Tibetan Buddhist Resource Center,19542842
438334495,W00KG03793-I00KG03824,"urn-3:FHCL:35188818, urn-3:HUL.DRS.OBJECT:35188817",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:30:04.411Z,,2018-03-30T22:44:26.265Z,71,,R,"kun mkhyen 'jam dbyangs mi pham rgya mtsho'i gsung rab rnams kyi bzhugs byang phyogs las rnam par rgyal ba'i rgyal mtshan, ཀུན་མཁྱེན་འཇམ་དབྱངས་མི་ཕམ་རྒྱ་མཚོའི་གསུང་རབ་རྣམས་ཀྱི་བཞུགས་བྱང་ཕྱོགས་ལས་རྣམ་པར་རྒྱལ་བའི་རྒྱལ་མཚན, mi pham rgya mtsho'i gsung rab rnams kyi bzhugs byang",Tibetan Buddhist Resource Center,6123218
438334568,W00KG03792-I00KG03822,"urn-3:FHCL:35188821, urn-3:HUL.DRS.OBJECT:35188820",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:30:04.634Z,,2018-03-30T22:43:46.45Z,90,,R,"dpal bla rung lnga rig slob gling du dngul chu btso bkru chen mo ji ltar bsgrubs pa'i rtogs brjod dang snga 'gyur rgyud 'bum las byung ba'i sman sbyor gces bsdus, དཔལ་བླ་རུང་ལྔ་རིག་སློབ་གླིང་དུ་དངུལ་ཆུ་བཙོ་བཀྲུ་ཆེན་མོ་ཇི་ལྟར་བསྒྲུབས་པའི་རྟོགས་བརྗོད་དང་སྔ་འགྱུར་རྒྱུད་འབུམ་ལས་བྱུང་བའི་སྨན་སྦྱོར་གཅེས་བསྡུས་, dngul chu btso bkru chen mo ji ltar bsgrubs pa'i rtogs brjod",Tibetan Buddhist Resource Center,4446440
438334669,W00KG03794-I00KG03826,"urn-3:FHCL:35189532, urn-3:HUL.DRS.OBJECT:35189531",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:31:05.438Z,,2018-03-30T22:45:04.376Z,75,,R,"mdo smad rnga yul rtsi nang dgon dpal mi 'gyur nges don bde chen gling gi lo rgyus ngo mtshar lha yi dga' tshal, མདོ་སྨད་རྔ་ཡུལ་རྩི་ནང་དགོན་དཔལ་མི་འགྱུར་ངེས་དོན་བདེ་ཆེན་གླིང་གི་ལོ་རྒྱུས་ངོ་མཚར་ལྷ་ཡི་དགའ་ཚལ, rnga yul rtsi nang dgon dpal mi 'gyur nges don bde chen gling gi lo rgyus",Tibetan Buddhist Resource Center,23708083
438334699,W00KG03796-I00KG03830,"urn-3:FHCL:35189530, urn-3:HUL.DRS.OBJECT:35189529",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:31:05.375Z,,2018-03-30T22:45:41.691Z,81,,R,"lhag bsam gyi 'bel gtam, ལྷག་བསམ་གྱི་འབེལ་གཏམ།",Tibetan Buddhist Resource Center,4729350
438334847,W00KG03798-I00KG03834,"urn-3:FHCL:35189633, urn-3:HUL.DRS.OBJECT:35189632",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:31:10.129Z,,2018-03-30T22:46:42.311Z,21,,R,"thub bstan rdo rje brag dgon gyi ngo sprod rags bsdus, ཐུབ་བསྟན་རྡོ་རྗེ་བྲག་དགོན་གྱི་ངོ་སྤྲོད་རགས་བསྡུས, a brief introduction of thupten dorje dark monastery, tu derg duo ji zha si jian jie",Tibetan Buddhist Resource Center,1572596
438334870,W00KG03799-I00KG03836,"urn-3:FHCL:35189963, urn-3:HUL.DRS.OBJECT:35189962",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:32:03.495Z,,2018-03-30T22:47:11.968Z,78,,R,"mchog sprul bsod nams snyan grags kyi rnam thar, མཆོག་སྤྲུལ་བསོད་ནམས་སྙན་གྲགས་ཀྱི་རྣམ་ཐར་",Tibetan Buddhist Resource Center,4440484
438334950,W00KG03991-I00KG04029,"urn-3:FHCL:35189967, urn-3:HUL.DRS.OBJECT:35189966",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:32:12.810Z,,2018-03-31T00:14:20.138Z,340,,R,"'dzam gling chen po'i rgyas bshad snod bcud kun gsal me long, འཛམ་གླིང་ཆེན་པོའི་རྒྱས་བཤད་སྣོད་བཅུད་ཀུན་གསལ་མེ་ལོང, 'dzam gling rgyas bshad",Tibetan Buddhist Resource Center,330873124
438334970,W00KG08442-I00KG09112,"urn-3:FHCL:35189965, urn-3:HUL.DRS.OBJECT:35189964",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:32:08.925Z,,2018-03-31T01:42:58.958Z,256,,R,"phur pa'i chos 'byung dang rgyud 'grel phyogs bsgrigs, ཕུར་པའི་ཆོས་འབྱུང་དང་རྒྱུད་འགྲེལ་ཕྱོགས་བསྒྲིགས།, phur pa'i chos 'byung dang rgyud 'grel, dpal rdo rje phur pa'i chos 'byung dang rgyud 'grel phyogs bsgrigs, ben zun jing gang jue li shi zhi liao hui bian, Phur-paʼi chos ʼbyuṅ daṅ rgyud ʼgrel phyogs bsgrigs /Sṅags-maṅ Źib-ʼjug-khaṅ gis bsgrigs",Tibetan Buddhist Resource Center,260676878
438335552,W00KG03992-I00KG04031,"urn-3:FHCL:35189971, urn-3:HUL.DRS.OBJECT:35189970",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:33:04.379Z,,2018-03-31T00:15:36.856Z,43,,R,"'dzam gling rgyas bshad kyi lhan thabs, འཛམ་གླིང་རྒྱས་བཤད་ཀྱི་ལྷན་ཐབས, 'dzam gling rgyas bshad snod bcud kun gsal me long gi lhan thabs mdor bsdus smra ba'i sgo 'byed 'phrul gyi lde mig",Tibetan Buddhist Resource Center,37364046
438335597,W00KG03993-I00KG04039,"urn-3:FHCL:35189969, urn-3:HUL.DRS.OBJECT:35189968",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:33:04.187Z,,2018-03-31T00:16:07.924Z,60,,R,"chos kyi 'bel gtam phran tsam bris pa puN+ye si d+d+hi huM, ཆོས་ཀྱི་འབེལ་གཏམ་ཕྲན་ཙམ་བྲིས་པ་པུཎྱེ་སི་དྡྷི་ཧུཾ, chos kyi 'bel gtam",Tibetan Buddhist Resource Center,2574030
438335661,W00KG03994-I00KG04041,"urn-3:FHCL:35189974, urn-3:HUL.DRS.OBJECT:35189973",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:37:08.384Z,,2018-03-31T00:16:54.522Z,136,,R,"'dul ba'i las chog mthong ba don ldan, འདུལ་བའི་ལས་ཆོག་མཐོང་བ་དོན་ལྡན་",Tibetan Buddhist Resource Center,229529448
438335799,W00KG03995-I00KG04043,"urn-3:FHCL:35189976, urn-3:HUL.DRS.OBJECT:35189975",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T16:41:06.932Z,,2018-03-31T00:18:01.433Z,112,,R,"dris lan bai dur+ya'i phreng ba, དྲིས་ལན་བཻ་དུརྱའི་ཕྲེང་བ་",Tibetan Buddhist Resource Center,198322700
438340628,W00KG03672-I00KG03756,"urn-3:FHCL:35190281, urn-3:HUL.DRS.OBJECT:35190280",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T17:28:08.358Z,,2018-03-30T22:15:59.778Z,330,,R,"sgrub brgyud gong ma rnams kyi zhal gdams phyogs sgrigs nor bu'i bang mdzod, སྒྲུབ་བརྒྱུད་གོང་མ་རྣམས་ཀྱི་ཞལ་གདམས་ཕྱོགས་སྒྲིགས་ནོར་བུའི་བང་མཛོད་, anthology of kagyu masters",Tibetan Buddhist Resource Center,100004408
438346010,W00KG0617-I00KG03565,"urn-3:FHCL:35192465, urn-3:HUL.DRS.OBJECT:35192464",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:02:05.678Z,,2018-03-31T01:12:03.575Z,182,,R,"man ngag dang zhal gdams skor, མན་ངག་དང་ཞལ་གདམས་སྐོར",Tibetan Buddhist Resource Center,14648226
438346726,W00KG07-I1KG13536,"urn-3:FHCL:35192467, urn-3:HUL.DRS.OBJECT:35192466",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:04:06.917Z,,2018-03-31T01:13:06.501Z,224,,R,"rje bla ma lam 'bras pa 'jam dbyangs seng+ge'i rnam par thar pa byin rlabs bdud rtsi'i spring phung, རྗེ་བླ་མ་ལམ་འབྲས་པ་འཇམ་དབྱངས་སེངྒེའི་རྣམ་པར་ཐར་པ་བྱིན་རླབས་བདུད་རྩིའི་སྤྲིང་ཕུང་།, lam 'bras pa 'jam dbyangs seng+ge'i rnam thar",Tibetan Buddhist Resource Center,23379480
438347401,W00KG04001-I00KG04054,"urn-3:FHCL:35192698, urn-3:HUL.DRS.OBJECT:35192697",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:09:15.349Z,,2018-03-31T00:29:21.835Z,1156,,R,"rig 'dzin chen po phrin las rdo rje'i bka' 'bum 'dod 'jo'i bum bzang las/ dbu yi rdul med dri med gangs ri'i phung po'i mdangs 'dzin, རིག་འཛིན་ཆེན་པོ་ཕྲིན་ལས་རྡོ་རྗེའི་བཀའ་འབུམ་འདོད་འཇོའི་བུམ་བཟང་ལས། དབུ་ཡི་རྡུལ་མེད་དྲི་མེད་གངས་རིའི་ཕུང་པོའི་མདངས་འཛིན་, gsung 'bum/_phrin las rdo rje, rig 'dzin chen po phrin las rdo rje'i bka' 'bum 'dod 'jo'i bum bzang",Tibetan Buddhist Resource Center,46187275
438348559,W00KG07597-I00KG07616,"urn-3:FHCL:35193856, urn-3:HUL.DRS.OBJECT:35193855",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:14:17.572Z,,2018-03-31T01:15:42.320Z,870,,R,"sman gyi rgyud bzhi'i brda dang don 'ga' zhig bkrol ba rnam rgyal a ru ra'i 'phreng ba'i mdzes rgyan, སྨན་གྱི་རྒྱུད་བཞིའི་བརྡ་དང་དོན་འགའ་ཞིག་བཀྲོལ་བ་རྣམ་རྒྱལ་ཨ་རུ་རའི་འཕྲེང་བའི་མཛེས་རྒྱན་, man ngag lhan thabs kyi dka' gnas dkrol ba rnam rgyal gser mdog gi phreng ba",Tibetan Buddhist Resource Center,103108896
438349431,W00KG07597-I00KG07617,"urn-3:FHCL:35193858, urn-3:HUL.DRS.OBJECT:35193857",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:15:02.435Z,,2018-03-31T01:17:46.657Z,262,,R,"sman gyi rgyud bzhi'i brda dang don 'ga' zhig bkrol ba rnam rgyal a ru ra'i 'phreng ba'i mdzes rgyan, སྨན་གྱི་རྒྱུད་བཞིའི་བརྡ་དང་དོན་འགའ་ཞིག་བཀྲོལ་བ་རྣམ་རྒྱལ་ཨ་རུ་རའི་འཕྲེང་བའི་མཛེས་རྒྱན་, man ngag lhan thabs kyi dka' gnas dkrol ba rnam rgyal gser mdog gi phreng ba",Tibetan Buddhist Resource Center,26479876
438349695,W00KG07598-I00KG09399,"urn-3:FHCL:35193860, urn-3:HUL.DRS.OBJECT:35193859",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:17:06.947Z,,2018-03-31T01:19:00.981Z,132,,R,"gso ba rig pa thams cad kyi yang rtse dam pa dpal ldan rgyud bzhi'i 'grel pa mes po'i zhal lung snga phyi gnyis dang bai DU ra sngon po rnams kyi mtha' dpyod legs par bshad pa rnam rgyal a ru ra'i phreng ba, གསོ་བ་རིག་པ་ཐམས་ཅད་ཀྱི་ཡང་རྩེ་དམ་པ་དཔལ་ལྡན་རྒྱུད་བཞིའི་འགྲེལ་པ་མེས་པོའི་ཞལ་ལུང་སྔ་ཕྱི་གཉིས་དང་བཻ་ཌཱུ་ར་སྔོན་པོ་རྣམས་ཀྱི་མཐའ་དཔྱོད་ལེགས་པར་བཤད་པ་རྣམ་རྒྱལ་ཨ་རུ་རའི་ཕྲེང་བ་, dpal ldan rgyud bzhi'i 'grel pa mes po'i zhal lung snga phyi gnyis dang bai DU ra sngon po rnams kyi mtha' dpyod legs par bshad pa rnam rgyal a ru ra'i phreng ba",Tibetan Buddhist Resource Center,158449532
438351107,W00KG07618-I00KG08421,"urn-3:FHCL:35193992, urn-3:HUL.DRS.OBJECT:35193991",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:24:10.801Z,,2018-03-31T01:20:39.477Z,660,,R,"dam chos rdzogs pa chen po'i rnam gzhag che long tsam brjod pa mthong grol byin rlabs 'bar ba'i 'od gsal, དམ་ཆོས་རྫོགས་པ་ཆེན་པོའི་རྣམ་གཞག་ཆེ་ལོང་ཙམ་བརྗོད་པ་མཐོང་གྲོལ་བྱིན་རླབས་འབར་བའི་འོད་གསལ་, rdzogs pa chen po'i rnam gzhag mthong grol byin rlabs 'bar ba, dam chos rdzogs pa chen po'i rnam gzhag, zheng fa da yuan man xian jian jie tuo wei li guang ming lun",Tibetan Buddhist Resource Center,138210530
438351769,W00KG04002-I00KG04071,"urn-3:FHCL:35193994, urn-3:HUL.DRS.OBJECT:35193993",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:26:19.464Z,,2018-03-31T00:34:05.140Z,448,,R,"thar pa don du gnyer ba'i gang zag so skye rnams la phan du re ba'i snying gtam/ rags pa'i log 'tsho kha na ma tho'i rnam 'byed bka' bstan gzhung bzang rnams nas btus pa lhag bsam gros 'debs sog chos tshan khag cig, ཐར་པ་དོན་དུ་གཉེར་བའི་གང་ཟག་སོ་སྐྱེ་རྣམས་ལ་ཕན་དུ་རེ་བའི་སྙིང་གཏམ། རགས་པའི་ལོག་འཚོ་ཁ་ན་མ་ཐོའི་རྣམ་འབྱེད་བཀའ་བསྟན་གཞུང་བཟང་རྣམས་ནས་བཏུས་པ་ལྷག་བསམ་གྲོས་འདེབས་སོག་ཆོས་ཚན་ཁག་ཅིག",Tibetan Buddhist Resource Center,952944860
438373638,W00KG04003-I00KG04056,"urn-3:FHCL:35196234, urn-3:HUL.DRS.OBJECT:35196233",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T18:58:23.650Z,,2018-03-31T00:36:58.82Z,278,,R,"legs bshad mthong ba don yod, ལེགས་བཤད་མཐོང་བ་དོན་ཡོད་, nyer mkho mthong ba don yod",Tibetan Buddhist Resource Center,1514933940
438376634,W00KG04004-I00KG04058,"urn-3:FHCL:35196666, urn-3:HUL.DRS.OBJECT:35196665",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:05:21.455Z,,2018-03-31T00:39:54.530Z,1112,,R,"kun dga' grol mchog gi gsung 'bum/（dbu med bris rnying /）, ཀུན་དགའ་གྲོལ་མཆོག་གི་གསུང་འབུམ།（དབུ་མེད་བྲིས་རྙིང་།）, kun dga' grol mchog gi phyi nang gsang gsum gyi rnam thar",Tibetan Buddhist Resource Center,60394709
438380646,W00KG04005-I00KG06678,"urn-3:FHCL:35197808, urn-3:HUL.DRS.OBJECT:35197807",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:07:07.443Z,,2018-03-31T00:43:24.465Z,208,,R,"bde gshegs bdun gyi mchod pa'i chog bsgrigs yid bzhin dbang rgyal, བདེ་གཤེགས་བདུན་གྱི་མཆོད་པའི་ཆོག་བསྒྲིགས་ཡིད་བཞིན་དབང་རྒྱལ",Tibetan Buddhist Resource Center,59679528
438385290,W00KG04059-I00KG04075,"urn-3:FHCL:35198485, urn-3:HUL.DRS.OBJECT:35198484",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:16:02.820Z,,2018-03-31T00:49:09.915Z,202,,R,"ri bo dge ldan pa'i chos spyod khag gcig gi 'grel ba, རི་བོ་དགེ་ལྡན་པའི་ཆོས་སྤྱོད་ཁག་གཅིག་གི་འགྲེལ་བ།, 'jam mgon bla ma tsong kha pa chen pos mdzad pa'i bden smon rang 'grel dang/ co ne grags pa bshad sgrub kyis mdzad pa'i shes rab snying po'i rnam bshad sogs chos spyod khag gcig gi 'grel ba",Tibetan Buddhist Resource Center,11856734
438385494,W00KG04060-I00KG04077,"urn-3:FHCL:35198487, urn-3:HUL.DRS.OBJECT:35198486",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:21:08.216Z,,2018-03-31T00:50:56.258Z,636,,R,"mkhas mang rgya mtsho'i bsti gnas dbus 'gyur gdan sa chen po gsum gyi ya gyal, མཁས་མང་རྒྱ་མཚོའི་བསྟི་གནས་དབུས་འགྱུར་གདན་ས་ཆེན་པོ་གསུམ་གྱི་ཡ་གྱལ, se ra theg chen gling gi chos 'byung rab gsal nor bu'i me long, history of the monastic university se ra theg chen gling (1418-1959), geschichte der kloster universitat se ra theg chen gling",Tibetan Buddhist Resource Center,68878474
438386132,W00KG04061-I00KG04079,"urn-3:FHCL:35198489, urn-3:HUL.DRS.OBJECT:35198488",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:22:05.584Z,,2018-03-31T00:53:07.547Z,220,,R,"g.yu thog snying thig gi cho ga dngos grub 'dod rgyu'i gter, གཡུ་ཐོག་སྙིང་ཐིག་གི་ཆོ་ག་དངོས་གྲུབ་འདོད་རྒྱུའི་གཏེར་",Tibetan Buddhist Resource Center,15204938
438386354,W00KG09211-I00KG09359,"urn-3:FHCL:35198491, urn-3:HUL.DRS.OBJECT:35198490",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:23:23.620Z,,2018-03-31T01:53:42.552Z,870,,R,"dag yig phyogs bsgrigs, དག་ཡིག་ཕྱོགས་བསྒྲིགས་, four tibetan-mongolian lexicons, Four Tibetan-Mongolian lexicons",Tibetan Buddhist Resource Center,64001702
438387226,W00KG09211-I00KG09360,"urn-3:FHCL:35198493, urn-3:HUL.DRS.OBJECT:35198492",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:24:09.726Z,,2018-03-31T01:55:52.661Z,1138,,R,"dag yig phyogs bsgrigs, དག་ཡིག་ཕྱོགས་བསྒྲིགས་, four tibetan-mongolian lexicons, Four Tibetan-Mongolian lexicons",Tibetan Buddhist Resource Center,85716882
438388370,W00KG09215-I00KG09364,"urn-3:FHCL:35198496, urn-3:HUL.DRS.OBJECT:35198495",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:25:05.244Z,,2018-03-31T01:59:01.696Z,410,,R,"rgyal po chen po mig mi bzang gis mthar byed rta'i rgyal po la zhus pa'i dpal nag po chen po ye shes kyi mgon po phyag drug pa'i rgyud le'u brgyad pa sogs mkhas grub thams cad mkhyen pa dge legs dpal bzang gi mkhas grub be bum du grags pa, རྒྱལ་པོ་ཆེན་པོ་མིག་མི་བཟང་གིས་མཐར་བྱེད་རྟའི་རྒྱལ་པོ་ལ་ཞུས་པའི་དཔལ་ནག་པོ་ཆེན་པོ་ཡེ་ཤེས་ཀྱི་མགོན་པོ་ཕྱག་དྲུག་པའི་རྒྱུད་ལེའུ་བརྒྱད་པ་སོགས་མཁས་གྲུབ་ཐམས་ཅད་མཁྱེན་པ་དགེ་ལེགས་དཔལ་བཟང་གི་མཁས་གྲུབ་བེ་བུམ་དུ་གྲགས་པ།, nag po chen po ye shes kyi mgon po phyag drug pa'i rgyud le'u brgyad pa sogs mkhas grub be bum, mkhas grub be bum, Rgyal po chen po Mig mi bzaṅgis mthar byed Rtaʾi rgyal po la źus paʾi Dpal Nag po chen po Ye śes kyi Mgon po Phyag drug paʾi rgyud leʾu brgyad pa sogs Mkhas grub Thams cad mkhyen pa Dge legs dpal bzaṅ gi Mkhas grub be bum du grags pa;a collection of tantric texts and ritual for invoking Mahākāla in the six-armed form according to the traditions of the Śaṅs-pa Bkaʾ-brgyud-pa. Arranged and rewritten by Mkhas-grub Rje Dge-legs-dpal-bzaṅ. Reproduced from the original MS. in the possession of Dar-mdo Sprul-sku of Kalimpong by Don-ʾgrub-rdo-rje",Tibetan Buddhist Resource Center,27562022
438388782,W00KG04062-I00KG04081,"urn-3:FHCL:35198498, urn-3:HUL.DRS.OBJECT:35198497",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-04T19:26:11.26Z,,2018-03-31T00:55:02.269Z,796,,R,"rdzogs pa chen po klong chen snying tig gi sngon 'gro'i khrid yig kun bzang bla ma'i zhal lung, རྫོགས་པ་ཆེན་པོ་ཀློང་ཆེན་སྙིང་ཏིག་གི་སྔོན་འགྲོའི་ཁྲིད་ཡིག་ཀུན་བཟང་བླ་མའི་ཞལ་ལུང་, kun bzang bla ma'i zhal lung",Tibetan Buddhist Resource Center,44408644
